id,date,store_nbr,family,sales,onpromotion
39311,2013-01-23,12,DAIRY,133.0,0
39312,2013-01-23,12,DELI,128.0,0
39313,2013-01-23,12,EGGS,37.0,0
39314,2013-01-23,12,FROZEN FOODS,13.564,0
39315,2013-01-23,12,GROCERY I,1423.0,0
39316,2013-01-23,12,GROCERY II,2.0,0
39317,2013-01-23,12,HARDWARE,0.0,0
39318,2013-01-23,12,HOME AND KITCHEN I,0.0,0
39319,2013-01-23,12,HOME AND KITCHEN II,0.0,0
39320,2013-01-23,12,HOME APPLIANCES,0.0,0
39321,2013-01-23,12,HOME CARE,0.0,0
39322,2013-01-23,12,LADIESWEAR,0.0,0
39323,2013-01-23,12,LAWN AND GARDEN,0.0,0
39324,2013-01-23,12,LINGERIE,10.0,0
39325,2013-01-23,12,"LIQUOR,WINE,BEER",17.0,0
39326,2013-01-23,12,MAGAZINES,0.0,0
39327,2013-01-23,12,MEATS,166.536,0
39328,2013-01-23,12,PERSONAL CARE,105.0,0
39329,2013-01-23,12,PET SUPPLIES,0.0,0
39330,2013-01-23,12,PLAYERS AND ELECTRONICS,0.0,0
39331,2013-01-23,12,POULTRY,40.953,0
39332,2013-01-23,12,PREPARED FOODS,5.0,0
39333,2013-01-23,12,PRODUCE,0.0,0
39334,2013-01-23,12,SCHOOL AND OFFICE SUPPLIES,0.0,0
39335,2013-01-23,12,SEAFOOD,8.0,0
39336,2013-01-23,13,AUTOMOTIVE,4.0,0
39337,2013-01-23,13,BABY CARE,0.0,0
39338,2013-01-23,13,BEAUTY,0.0,0
39339,2013-01-23,13,BEVERAGES,601.0,0
39340,2013-01-23,13,BOOKS,0.0,0
39341,2013-01-23,13,BREAD/BAKERY,198.0,0
39342,2013-01-23,13,CELEBRATION,0.0,0
39343,2013-01-23,13,CLEANING,481.0,0
39344,2013-01-23,13,DAIRY,103.0,0
39345,2013-01-23,13,DELI,66.0,0
39346,2013-01-23,13,EGGS,18.0,0
39347,2013-01-23,13,FROZEN FOODS,2.0,0
39348,2013-01-23,13,GROCERY I,1406.0,0
39349,2013-01-23,13,GROCERY II,6.0,0
39350,2013-01-23,13,HARDWARE,0.0,0
39351,2013-01-23,13,HOME AND KITCHEN I,0.0,0
39352,2013-01-23,13,HOME AND KITCHEN II,0.0,0
39353,2013-01-23,13,HOME APPLIANCES,0.0,0
39354,2013-01-23,13,HOME CARE,0.0,0
39355,2013-01-23,13,LADIESWEAR,0.0,0
39356,2013-01-23,13,LAWN AND GARDEN,0.0,0
39357,2013-01-23,13,LINGERIE,3.0,0
39358,2013-01-23,13,"LIQUOR,WINE,BEER",14.0,0
39359,2013-01-23,13,MAGAZINES,0.0,0
39360,2013-01-23,13,MEATS,101.589005,0
39361,2013-01-23,13,PERSONAL CARE,66.0,0
39362,2013-01-23,13,PET SUPPLIES,0.0,0
39363,2013-01-23,13,PLAYERS AND ELECTRONICS,0.0,0
39364,2013-01-23,13,POULTRY,55.683,0
39365,2013-01-23,13,PREPARED FOODS,11.0,0
39366,2013-01-23,13,PRODUCE,0.0,0
39367,2013-01-23,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
39368,2013-01-23,13,SEAFOOD,4.0,0
39369,2013-01-23,14,AUTOMOTIVE,2.0,0
39370,2013-01-23,14,BABY CARE,0.0,0
39371,2013-01-23,14,BEAUTY,4.0,0
39372,2013-01-23,14,BEVERAGES,449.0,0
39373,2013-01-23,14,BOOKS,0.0,0
39374,2013-01-23,14,BREAD/BAKERY,194.0,0
39375,2013-01-23,14,CELEBRATION,0.0,0
39376,2013-01-23,14,CLEANING,940.0,0
39377,2013-01-23,14,DAIRY,75.0,0
39378,2013-01-23,14,DELI,111.0,0
39379,2013-01-23,14,EGGS,33.0,0
39380,2013-01-23,14,FROZEN FOODS,11.0,0
39381,2013-01-23,14,GROCERY I,1762.0,0
39382,2013-01-23,14,GROCERY II,6.0,0
39383,2013-01-23,14,HARDWARE,0.0,0
39384,2013-01-23,14,HOME AND KITCHEN I,0.0,0
39385,2013-01-23,14,HOME AND KITCHEN II,0.0,0
39386,2013-01-23,14,HOME APPLIANCES,0.0,0
39387,2013-01-23,14,HOME CARE,0.0,0
39388,2013-01-23,14,LADIESWEAR,0.0,0
39389,2013-01-23,14,LAWN AND GARDEN,0.0,0
39390,2013-01-23,14,LINGERIE,3.0,0
39391,2013-01-23,14,"LIQUOR,WINE,BEER",7.0,0
39392,2013-01-23,14,MAGAZINES,0.0,0
39393,2013-01-23,14,MEATS,431.396,0
39394,2013-01-23,14,PERSONAL CARE,233.0,0
39395,2013-01-23,14,PET SUPPLIES,0.0,0
39396,2013-01-23,14,PLAYERS AND ELECTRONICS,0.0,0
39397,2013-01-23,14,POULTRY,33.659,0
39398,2013-01-23,14,PREPARED FOODS,30.0,0
39399,2013-01-23,14,PRODUCE,0.0,0
39400,2013-01-23,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
39401,2013-01-23,14,SEAFOOD,2.0,0
39402,2013-01-23,15,AUTOMOTIVE,0.0,0
39403,2013-01-23,15,BABY CARE,0.0,0
39404,2013-01-23,15,BEAUTY,1.0,0
39405,2013-01-23,15,BEVERAGES,597.0,0
39406,2013-01-23,15,BOOKS,0.0,0
39407,2013-01-23,15,BREAD/BAKERY,102.0,0
39408,2013-01-23,15,CELEBRATION,0.0,0
39409,2013-01-23,15,CLEANING,701.0,0
39410,2013-01-23,15,DAIRY,97.0,0
39411,2013-01-23,15,DELI,202.0,0
39412,2013-01-23,15,EGGS,36.0,0
39413,2013-01-23,15,FROZEN FOODS,18.0,0
39414,2013-01-23,15,GROCERY I,1816.0,0
39415,2013-01-23,15,GROCERY II,12.0,0
39416,2013-01-23,15,HARDWARE,0.0,0
39417,2013-01-23,15,HOME AND KITCHEN I,0.0,0
39418,2013-01-23,15,HOME AND KITCHEN II,0.0,0
39419,2013-01-23,15,HOME APPLIANCES,0.0,0
39420,2013-01-23,15,HOME CARE,0.0,0
39421,2013-01-23,15,LADIESWEAR,0.0,0
39422,2013-01-23,15,LAWN AND GARDEN,0.0,0
39423,2013-01-23,15,LINGERIE,7.0,0
39424,2013-01-23,15,"LIQUOR,WINE,BEER",26.0,0
39425,2013-01-23,15,MAGAZINES,0.0,0
39426,2013-01-23,15,MEATS,80.655,0
39427,2013-01-23,15,PERSONAL CARE,123.0,0
39428,2013-01-23,15,PET SUPPLIES,0.0,0
39429,2013-01-23,15,PLAYERS AND ELECTRONICS,0.0,0
39430,2013-01-23,15,POULTRY,28.169,0
39431,2013-01-23,15,PREPARED FOODS,21.0,0
39432,2013-01-23,15,PRODUCE,0.0,0
39433,2013-01-23,15,SCHOOL AND OFFICE SUPPLIES,0.0,0
39434,2013-01-23,15,SEAFOOD,4.0,0
39435,2013-01-23,16,AUTOMOTIVE,6.0,0
39436,2013-01-23,16,BABY CARE,0.0,0
39437,2013-01-23,16,BEAUTY,2.0,0
39438,2013-01-23,16,BEVERAGES,362.0,0
39439,2013-01-23,16,BOOKS,0.0,0
39440,2013-01-23,16,BREAD/BAKERY,138.0,0
39441,2013-01-23,16,CELEBRATION,0.0,0
39442,2013-01-23,16,CLEANING,666.0,0
39443,2013-01-23,16,DAIRY,60.0,0
39444,2013-01-23,16,DELI,112.0,0
39445,2013-01-23,16,EGGS,74.0,0
39446,2013-01-23,16,FROZEN FOODS,11.0,0
39447,2013-01-23,16,GROCERY I,1704.0,0
39448,2013-01-23,16,GROCERY II,4.0,0
39449,2013-01-23,16,HARDWARE,0.0,0
39450,2013-01-23,16,HOME AND KITCHEN I,0.0,0
39451,2013-01-23,16,HOME AND KITCHEN II,0.0,0
39452,2013-01-23,16,HOME APPLIANCES,0.0,0
39453,2013-01-23,16,HOME CARE,0.0,0
39454,2013-01-23,16,LADIESWEAR,0.0,0
39455,2013-01-23,16,LAWN AND GARDEN,0.0,0
39456,2013-01-23,16,LINGERIE,12.0,0
39457,2013-01-23,16,"LIQUOR,WINE,BEER",19.0,0
39458,2013-01-23,16,MAGAZINES,0.0,0
39459,2013-01-23,16,MEATS,77.484,0
39460,2013-01-23,16,PERSONAL CARE,150.0,0
39461,2013-01-23,16,PET SUPPLIES,0.0,0
39462,2013-01-23,16,PLAYERS AND ELECTRONICS,0.0,0
39463,2013-01-23,16,POULTRY,80.811,0
39464,2013-01-23,16,PREPARED FOODS,38.0,0
39465,2013-01-23,16,PRODUCE,0.0,0
39466,2013-01-23,16,SCHOOL AND OFFICE SUPPLIES,0.0,0
39467,2013-01-23,16,SEAFOOD,3.0,0
39468,2013-01-23,17,AUTOMOTIVE,2.0,0
39469,2013-01-23,17,BABY CARE,0.0,0
39470,2013-01-23,17,BEAUTY,3.0,0
39471,2013-01-23,17,BEVERAGES,557.0,0
39472,2013-01-23,17,BOOKS,0.0,0
39473,2013-01-23,17,BREAD/BAKERY,176.0,0
39474,2013-01-23,17,CELEBRATION,0.0,0
39475,2013-01-23,17,CLEANING,673.0,0
39476,2013-01-23,17,DAIRY,124.0,0
39477,2013-01-23,17,DELI,180.0,0
39478,2013-01-23,17,EGGS,58.0,0
39479,2013-01-23,17,FROZEN FOODS,41.0,0
39480,2013-01-23,17,GROCERY I,1897.0,0
39481,2013-01-23,17,GROCERY II,5.0,0
39482,2013-01-23,17,HARDWARE,0.0,0
39483,2013-01-23,17,HOME AND KITCHEN I,0.0,0
39484,2013-01-23,17,HOME AND KITCHEN II,0.0,0
39485,2013-01-23,17,HOME APPLIANCES,0.0,0
39486,2013-01-23,17,HOME CARE,0.0,0
39487,2013-01-23,17,LADIESWEAR,0.0,0
39488,2013-01-23,17,LAWN AND GARDEN,0.0,0
39489,2013-01-23,17,LINGERIE,6.0,0
39490,2013-01-23,17,"LIQUOR,WINE,BEER",11.0,0
39491,2013-01-23,17,MAGAZINES,0.0,0
39492,2013-01-23,17,MEATS,202.42,0
39493,2013-01-23,17,PERSONAL CARE,132.0,0
39494,2013-01-23,17,PET SUPPLIES,0.0,0
39495,2013-01-23,17,PLAYERS AND ELECTRONICS,0.0,0
39496,2013-01-23,17,POULTRY,119.418,0
39497,2013-01-23,17,PREPARED FOODS,35.0,0
39498,2013-01-23,17,PRODUCE,0.0,0
39499,2013-01-23,17,SCHOOL AND OFFICE SUPPLIES,0.0,0
39500,2013-01-23,17,SEAFOOD,5.0,0
39501,2013-01-23,18,AUTOMOTIVE,0.0,0
39502,2013-01-23,18,BABY CARE,0.0,0
39503,2013-01-23,18,BEAUTY,0.0,0
39504,2013-01-23,18,BEVERAGES,502.0,0
39505,2013-01-23,18,BOOKS,0.0,0
39506,2013-01-23,18,BREAD/BAKERY,730.0,0
39507,2013-01-23,18,CELEBRATION,0.0,0
39508,2013-01-23,18,CLEANING,316.0,0
39509,2013-01-23,18,DAIRY,171.0,0
39510,2013-01-23,18,DELI,99.248,0
39511,2013-01-23,18,EGGS,86.0,0
39512,2013-01-23,18,FROZEN FOODS,36.0,0
39513,2013-01-23,18,GROCERY I,1326.0,0
39514,2013-01-23,18,GROCERY II,4.0,0
39515,2013-01-23,18,HARDWARE,0.0,0
39516,2013-01-23,18,HOME AND KITCHEN I,0.0,0
39517,2013-01-23,18,HOME AND KITCHEN II,0.0,0
39518,2013-01-23,18,HOME APPLIANCES,0.0,0
39519,2013-01-23,18,HOME CARE,0.0,0
39520,2013-01-23,18,LADIESWEAR,0.0,0
39521,2013-01-23,18,LAWN AND GARDEN,1.0,0
39522,2013-01-23,18,LINGERIE,0.0,0
39523,2013-01-23,18,"LIQUOR,WINE,BEER",28.0,0
39524,2013-01-23,18,MAGAZINES,0.0,0
39525,2013-01-23,18,MEATS,55.295,0
39526,2013-01-23,18,PERSONAL CARE,75.0,0
39527,2013-01-23,18,PET SUPPLIES,0.0,0
39528,2013-01-23,18,PLAYERS AND ELECTRONICS,0.0,0
39529,2013-01-23,18,POULTRY,61.244,0
39530,2013-01-23,18,PREPARED FOODS,37.0,0
39531,2013-01-23,18,PRODUCE,0.0,0
39532,2013-01-23,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
39533,2013-01-23,18,SEAFOOD,16.763,0
39534,2013-01-23,19,AUTOMOTIVE,0.0,0
39535,2013-01-23,19,BABY CARE,0.0,0
39536,2013-01-23,19,BEAUTY,0.0,0
39537,2013-01-23,19,BEVERAGES,938.0,0
39538,2013-01-23,19,BOOKS,0.0,0
39539,2013-01-23,19,BREAD/BAKERY,157.0,0
39540,2013-01-23,19,CELEBRATION,0.0,0
39541,2013-01-23,19,CLEANING,522.0,0
39542,2013-01-23,19,DAIRY,61.0,0
39543,2013-01-23,19,DELI,117.0,0
39544,2013-01-23,19,EGGS,26.0,0
39545,2013-01-23,19,FROZEN FOODS,16.0,0
39546,2013-01-23,19,GROCERY I,1531.0,0
39547,2013-01-23,19,GROCERY II,3.0,0
39548,2013-01-23,19,HARDWARE,2.0,0
39549,2013-01-23,19,HOME AND KITCHEN I,0.0,0
39550,2013-01-23,19,HOME AND KITCHEN II,0.0,0
39551,2013-01-23,19,HOME APPLIANCES,0.0,0
39552,2013-01-23,19,HOME CARE,0.0,0
39553,2013-01-23,19,LADIESWEAR,0.0,0
39554,2013-01-23,19,LAWN AND GARDEN,0.0,0
39555,2013-01-23,19,LINGERIE,3.0,0
39556,2013-01-23,19,"LIQUOR,WINE,BEER",13.0,0
39557,2013-01-23,19,MAGAZINES,0.0,0
39558,2013-01-23,19,MEATS,123.009,0
39559,2013-01-23,19,PERSONAL CARE,110.0,0
39560,2013-01-23,19,PET SUPPLIES,0.0,0
39561,2013-01-23,19,PLAYERS AND ELECTRONICS,0.0,0
39562,2013-01-23,19,POULTRY,59.366,0
39563,2013-01-23,19,PREPARED FOODS,23.0,0
39564,2013-01-23,19,PRODUCE,0.0,0
39565,2013-01-23,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
39566,2013-01-23,19,SEAFOOD,2.0,0
39567,2013-01-23,2,AUTOMOTIVE,2.0,0
39568,2013-01-23,2,BABY CARE,0.0,0
39569,2013-01-23,2,BEAUTY,1.0,0
39570,2013-01-23,2,BEVERAGES,1182.0,0
39571,2013-01-23,2,BOOKS,0.0,0
39572,2013-01-23,2,BREAD/BAKERY,348.303,0
39573,2013-01-23,2,CELEBRATION,0.0,0
39574,2013-01-23,2,CLEANING,719.0,0
39575,2013-01-23,2,DAIRY,429.0,0
39576,2013-01-23,2,DELI,140.404,0
39577,2013-01-23,2,EGGS,135.0,0
39578,2013-01-23,2,FROZEN FOODS,105.434,0
39579,2013-01-23,2,GROCERY I,2479.0,0
39580,2013-01-23,2,GROCERY II,13.0,0
39581,2013-01-23,2,HARDWARE,0.0,0
39582,2013-01-23,2,HOME AND KITCHEN I,0.0,0
39583,2013-01-23,2,HOME AND KITCHEN II,0.0,0
39584,2013-01-23,2,HOME APPLIANCES,0.0,0
39585,2013-01-23,2,HOME CARE,0.0,0
39586,2013-01-23,2,LADIESWEAR,0.0,0
39587,2013-01-23,2,LAWN AND GARDEN,8.0,0
39588,2013-01-23,2,LINGERIE,22.0,0
39589,2013-01-23,2,"LIQUOR,WINE,BEER",41.0,0
39590,2013-01-23,2,MAGAZINES,0.0,0
39591,2013-01-23,2,MEATS,498.926,0
39592,2013-01-23,2,PERSONAL CARE,155.0,0
39593,2013-01-23,2,PET SUPPLIES,0.0,0
39594,2013-01-23,2,PLAYERS AND ELECTRONICS,0.0,0
39595,2013-01-23,2,POULTRY,248.73,0
39596,2013-01-23,2,PREPARED FOODS,82.707,0
39597,2013-01-23,2,PRODUCE,0.0,0
39598,2013-01-23,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
39599,2013-01-23,2,SEAFOOD,27.697,0
39600,2013-01-23,20,AUTOMOTIVE,0.0,0
39601,2013-01-23,20,BABY CARE,0.0,0
39602,2013-01-23,20,BEAUTY,0.0,0
39603,2013-01-23,20,BEVERAGES,0.0,0
39604,2013-01-23,20,BOOKS,0.0,0
39605,2013-01-23,20,BREAD/BAKERY,0.0,0
39606,2013-01-23,20,CELEBRATION,0.0,0
39607,2013-01-23,20,CLEANING,0.0,0
39608,2013-01-23,20,DAIRY,0.0,0
39609,2013-01-23,20,DELI,0.0,0
39610,2013-01-23,20,EGGS,0.0,0
39611,2013-01-23,20,FROZEN FOODS,0.0,0
39612,2013-01-23,20,GROCERY I,0.0,0
39613,2013-01-23,20,GROCERY II,0.0,0
39614,2013-01-23,20,HARDWARE,0.0,0
39615,2013-01-23,20,HOME AND KITCHEN I,0.0,0
39616,2013-01-23,20,HOME AND KITCHEN II,0.0,0
39617,2013-01-23,20,HOME APPLIANCES,0.0,0
39618,2013-01-23,20,HOME CARE,0.0,0
39619,2013-01-23,20,LADIESWEAR,0.0,0
39620,2013-01-23,20,LAWN AND GARDEN,0.0,0
39621,2013-01-23,20,LINGERIE,0.0,0
39622,2013-01-23,20,"LIQUOR,WINE,BEER",0.0,0
39623,2013-01-23,20,MAGAZINES,0.0,0
39624,2013-01-23,20,MEATS,0.0,0
39625,2013-01-23,20,PERSONAL CARE,0.0,0
39626,2013-01-23,20,PET SUPPLIES,0.0,0
39627,2013-01-23,20,PLAYERS AND ELECTRONICS,0.0,0
39628,2013-01-23,20,POULTRY,0.0,0
39629,2013-01-23,20,PREPARED FOODS,0.0,0
39630,2013-01-23,20,PRODUCE,0.0,0
39631,2013-01-23,20,SCHOOL AND OFFICE SUPPLIES,0.0,0
39632,2013-01-23,20,SEAFOOD,0.0,0
39633,2013-01-23,21,AUTOMOTIVE,0.0,0
39634,2013-01-23,21,BABY CARE,0.0,0
39635,2013-01-23,21,BEAUTY,0.0,0
39636,2013-01-23,21,BEVERAGES,0.0,0
39637,2013-01-23,21,BOOKS,0.0,0
39638,2013-01-23,21,BREAD/BAKERY,0.0,0
39639,2013-01-23,21,CELEBRATION,0.0,0
39640,2013-01-23,21,CLEANING,0.0,0
39641,2013-01-23,21,DAIRY,0.0,0
39642,2013-01-23,21,DELI,0.0,0
39643,2013-01-23,21,EGGS,0.0,0
39644,2013-01-23,21,FROZEN FOODS,0.0,0
39645,2013-01-23,21,GROCERY I,0.0,0
39646,2013-01-23,21,GROCERY II,0.0,0
39647,2013-01-23,21,HARDWARE,0.0,0
39648,2013-01-23,21,HOME AND KITCHEN I,0.0,0
39649,2013-01-23,21,HOME AND KITCHEN II,0.0,0
39650,2013-01-23,21,HOME APPLIANCES,0.0,0
39651,2013-01-23,21,HOME CARE,0.0,0
39652,2013-01-23,21,LADIESWEAR,0.0,0
39653,2013-01-23,21,LAWN AND GARDEN,0.0,0
39654,2013-01-23,21,LINGERIE,0.0,0
39655,2013-01-23,21,"LIQUOR,WINE,BEER",0.0,0
39656,2013-01-23,21,MAGAZINES,0.0,0
39657,2013-01-23,21,MEATS,0.0,0
39658,2013-01-23,21,PERSONAL CARE,0.0,0
39659,2013-01-23,21,PET SUPPLIES,0.0,0
39660,2013-01-23,21,PLAYERS AND ELECTRONICS,0.0,0
39661,2013-01-23,21,POULTRY,0.0,0
39662,2013-01-23,21,PREPARED FOODS,0.0,0
39663,2013-01-23,21,PRODUCE,0.0,0
39664,2013-01-23,21,SCHOOL AND OFFICE SUPPLIES,0.0,0
39665,2013-01-23,21,SEAFOOD,0.0,0
39666,2013-01-23,22,AUTOMOTIVE,0.0,0
39667,2013-01-23,22,BABY CARE,0.0,0
39668,2013-01-23,22,BEAUTY,0.0,0
39669,2013-01-23,22,BEVERAGES,0.0,0
39670,2013-01-23,22,BOOKS,0.0,0
39671,2013-01-23,22,BREAD/BAKERY,0.0,0
39672,2013-01-23,22,CELEBRATION,0.0,0
39673,2013-01-23,22,CLEANING,0.0,0
39674,2013-01-23,22,DAIRY,0.0,0
39675,2013-01-23,22,DELI,0.0,0
39676,2013-01-23,22,EGGS,0.0,0
39677,2013-01-23,22,FROZEN FOODS,0.0,0
39678,2013-01-23,22,GROCERY I,0.0,0
39679,2013-01-23,22,GROCERY II,0.0,0
39680,2013-01-23,22,HARDWARE,0.0,0
39681,2013-01-23,22,HOME AND KITCHEN I,0.0,0
39682,2013-01-23,22,HOME AND KITCHEN II,0.0,0
39683,2013-01-23,22,HOME APPLIANCES,0.0,0
39684,2013-01-23,22,HOME CARE,0.0,0
39685,2013-01-23,22,LADIESWEAR,0.0,0
39686,2013-01-23,22,LAWN AND GARDEN,0.0,0
39687,2013-01-23,22,LINGERIE,0.0,0
39688,2013-01-23,22,"LIQUOR,WINE,BEER",0.0,0
39689,2013-01-23,22,MAGAZINES,0.0,0
39690,2013-01-23,22,MEATS,0.0,0
39691,2013-01-23,22,PERSONAL CARE,0.0,0
39692,2013-01-23,22,PET SUPPLIES,0.0,0
39693,2013-01-23,22,PLAYERS AND ELECTRONICS,0.0,0
39694,2013-01-23,22,POULTRY,0.0,0
39695,2013-01-23,22,PREPARED FOODS,0.0,0
39696,2013-01-23,22,PRODUCE,0.0,0
39697,2013-01-23,22,SCHOOL AND OFFICE SUPPLIES,0.0,0
39698,2013-01-23,22,SEAFOOD,0.0,0
39699,2013-01-23,23,AUTOMOTIVE,3.0,0
39700,2013-01-23,23,BABY CARE,0.0,0
39701,2013-01-23,23,BEAUTY,0.0,0
39702,2013-01-23,23,BEVERAGES,537.0,0
39703,2013-01-23,23,BOOKS,0.0,0
39704,2013-01-23,23,BREAD/BAKERY,252.83,0
39705,2013-01-23,23,CELEBRATION,0.0,0
39706,2013-01-23,23,CLEANING,570.0,0
39707,2013-01-23,23,DAIRY,294.0,0
39708,2013-01-23,23,DELI,153.893,0
39709,2013-01-23,23,EGGS,49.0,0
39710,2013-01-23,23,FROZEN FOODS,78.661,0
39711,2013-01-23,23,GROCERY I,1705.0,0
39712,2013-01-23,23,GROCERY II,18.0,0
39713,2013-01-23,23,HARDWARE,0.0,0
39714,2013-01-23,23,HOME AND KITCHEN I,0.0,0
39715,2013-01-23,23,HOME AND KITCHEN II,0.0,0
39716,2013-01-23,23,HOME APPLIANCES,1.0,0
39717,2013-01-23,23,HOME CARE,0.0,0
39718,2013-01-23,23,LADIESWEAR,0.0,0
39719,2013-01-23,23,LAWN AND GARDEN,0.0,0
39720,2013-01-23,23,LINGERIE,11.0,0
39721,2013-01-23,23,"LIQUOR,WINE,BEER",30.0,0
39722,2013-01-23,23,MAGAZINES,0.0,0
39723,2013-01-23,23,MEATS,324.619,0
39724,2013-01-23,23,PERSONAL CARE,111.0,0
39725,2013-01-23,23,PET SUPPLIES,0.0,0
39726,2013-01-23,23,PLAYERS AND ELECTRONICS,0.0,0
39727,2013-01-23,23,POULTRY,185.469,0
39728,2013-01-23,23,PREPARED FOODS,36.0,0
39729,2013-01-23,23,PRODUCE,0.0,0
39730,2013-01-23,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
39731,2013-01-23,23,SEAFOOD,19.447,0
39732,2013-01-23,24,AUTOMOTIVE,0.0,0
39733,2013-01-23,24,BABY CARE,0.0,0
39734,2013-01-23,24,BEAUTY,2.0,0
39735,2013-01-23,24,BEVERAGES,1519.0,0
39736,2013-01-23,24,BOOKS,0.0,0
39737,2013-01-23,24,BREAD/BAKERY,584.35,0
39738,2013-01-23,24,CELEBRATION,0.0,0
39739,2013-01-23,24,CLEANING,1442.0,0
39740,2013-01-23,24,DAIRY,766.0,0
39741,2013-01-23,24,DELI,260.865,0
39742,2013-01-23,24,EGGS,263.0,0
39743,2013-01-23,24,FROZEN FOODS,155.179,0
39744,2013-01-23,24,GROCERY I,3833.0,0
39745,2013-01-23,24,GROCERY II,3.0,0
39746,2013-01-23,24,HARDWARE,0.0,0
39747,2013-01-23,24,HOME AND KITCHEN I,0.0,0
39748,2013-01-23,24,HOME AND KITCHEN II,0.0,0
39749,2013-01-23,24,HOME APPLIANCES,0.0,0
39750,2013-01-23,24,HOME CARE,0.0,0
39751,2013-01-23,24,LADIESWEAR,0.0,0
39752,2013-01-23,24,LAWN AND GARDEN,4.0,0
39753,2013-01-23,24,LINGERIE,8.0,0
39754,2013-01-23,24,"LIQUOR,WINE,BEER",55.0,0
39755,2013-01-23,24,MAGAZINES,0.0,0
39756,2013-01-23,24,MEATS,499.646,0
39757,2013-01-23,24,PERSONAL CARE,255.0,0
39758,2013-01-23,24,PET SUPPLIES,0.0,0
39759,2013-01-23,24,PLAYERS AND ELECTRONICS,0.0,0
39760,2013-01-23,24,POULTRY,354.974,0
39761,2013-01-23,24,PREPARED FOODS,148.245,0
39762,2013-01-23,24,PRODUCE,0.0,0
39763,2013-01-23,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
39764,2013-01-23,24,SEAFOOD,73.522,0
39765,2013-01-23,25,AUTOMOTIVE,0.0,0
39766,2013-01-23,25,BABY CARE,0.0,0
39767,2013-01-23,25,BEAUTY,2.0,0
39768,2013-01-23,25,BEVERAGES,1516.0,0
39769,2013-01-23,25,BOOKS,0.0,0
39770,2013-01-23,25,BREAD/BAKERY,215.794,0
39771,2013-01-23,25,CELEBRATION,0.0,0
39772,2013-01-23,25,CLEANING,394.0,0
39773,2013-01-23,25,DAIRY,235.0,0
39774,2013-01-23,25,DELI,83.791,0
39775,2013-01-23,25,EGGS,82.0,0
39776,2013-01-23,25,FROZEN FOODS,63.445,0
39777,2013-01-23,25,GROCERY I,1253.0,0
39778,2013-01-23,25,GROCERY II,5.0,0
39779,2013-01-23,25,HARDWARE,0.0,0
39780,2013-01-23,25,HOME AND KITCHEN I,0.0,0
39781,2013-01-23,25,HOME AND KITCHEN II,0.0,0
39782,2013-01-23,25,HOME APPLIANCES,0.0,0
39783,2013-01-23,25,HOME CARE,0.0,0
39784,2013-01-23,25,LADIESWEAR,0.0,0
39785,2013-01-23,25,LAWN AND GARDEN,8.0,0
39786,2013-01-23,25,LINGERIE,18.0,0
39787,2013-01-23,25,"LIQUOR,WINE,BEER",52.0,0
39788,2013-01-23,25,MAGAZINES,0.0,0
39789,2013-01-23,25,MEATS,354.117,0
39790,2013-01-23,25,PERSONAL CARE,78.0,0
39791,2013-01-23,25,PET SUPPLIES,0.0,0
39792,2013-01-23,25,PLAYERS AND ELECTRONICS,0.0,0
39793,2013-01-23,25,POULTRY,70.692,0
39794,2013-01-23,25,PREPARED FOODS,94.746,0
39795,2013-01-23,25,PRODUCE,0.0,0
39796,2013-01-23,25,SCHOOL AND OFFICE SUPPLIES,0.0,0
39797,2013-01-23,25,SEAFOOD,3.0,0
39798,2013-01-23,26,AUTOMOTIVE,5.0,0
39799,2013-01-23,26,BABY CARE,0.0,0
39800,2013-01-23,26,BEAUTY,1.0,0
39801,2013-01-23,26,BEVERAGES,287.0,0
39802,2013-01-23,26,BOOKS,0.0,0
39803,2013-01-23,26,BREAD/BAKERY,219.0,0
39804,2013-01-23,26,CELEBRATION,0.0,0
39805,2013-01-23,26,CLEANING,372.0,0
39806,2013-01-23,26,DAIRY,80.0,0
39807,2013-01-23,26,DELI,58.096,0
39808,2013-01-23,26,EGGS,52.0,0
39809,2013-01-23,26,FROZEN FOODS,16.682,0
39810,2013-01-23,26,GROCERY I,1075.0,0
39811,2013-01-23,26,GROCERY II,6.0,0
39812,2013-01-23,26,HARDWARE,2.0,0
39813,2013-01-23,26,HOME AND KITCHEN I,0.0,0
39814,2013-01-23,26,HOME AND KITCHEN II,0.0,0
39815,2013-01-23,26,HOME APPLIANCES,0.0,0
39816,2013-01-23,26,HOME CARE,0.0,0
39817,2013-01-23,26,LADIESWEAR,0.0,0
39818,2013-01-23,26,LAWN AND GARDEN,0.0,0
39819,2013-01-23,26,LINGERIE,15.0,0
39820,2013-01-23,26,"LIQUOR,WINE,BEER",11.0,0
39821,2013-01-23,26,MAGAZINES,0.0,0
39822,2013-01-23,26,MEATS,171.29,0
39823,2013-01-23,26,PERSONAL CARE,126.0,0
39824,2013-01-23,26,PET SUPPLIES,0.0,0
39825,2013-01-23,26,PLAYERS AND ELECTRONICS,0.0,0
